pitch_angle_model,pitch_velocity_model,yaw_angle_model,yaw_velocity_model,ref_pitch,ref_pitch_vel,ref_yaw,ref_yaw_vel,pitch_input,yaw_input
-0.7078470445963317,-3.686135296070497,7.7221264148554845,-0.3152975918610941,-0.701188764304155,-4.987693212217788,9.975386424435577,-0.3505943821520775,190.8399347420026,294.20369530763384
-1.0924730542037338,-3.668936436465333,7.677152533483916,-0.49929849246017804,-1.1986024933991106,-4.963953869215986,9.927907738431973,-0.5993012466995553,175.8253506485459,303.43952004840605
-1.4749426392738854,-3.642569290147635,7.612927671917446,-0.6825867841072049,-1.6933384840478103,-4.927793745136931,9.855587490273862,-0.8466692420239051,160.40641012779017,311.8700484055064
-1.853172573119545,-3.598544841032734,7.529806112066124,-0.8624754251856087,-2.1833770646258452,-4.879366367512944,9.758732735025887,-1.0916885323129226,144.72380946578318,319.4312066034239
-2.2273646947547947,-3.5570569374727268,7.427715073341485,-1.0429175796574475,-2.66844679300346,-4.818697741945161,9.637395483890321,-1.33422339650173,128.4591668166198,326.3351672808786
-2.5964965002926834,-3.4996912096704498,7.306872039133668,-1.219463693830885,-3.1472828930982204,-4.745909038077197,9.491818076154393,-1.5736414465491102,112.00077146433665,332.3345003284197
-2.9581433547484774,-3.427712620277127,7.1681009919260354,-1.3902517156038567,-3.617630100448454,-4.661350460336824,9.322700920673649,-1.808815050224227,95.36393306864647,337.467815116912
-3.313403384353494,-3.3638998759722427,7.01095089467082,-1.564478878507067,-4.079742722192837,-4.564967122573683,9.129934245147366,-2.0398713610964183,78.14729766270752,341.90057347002045
-3.658251894834868,-3.2645598833018443,6.837367280606229,-1.721580972717351,-4.529863028410653,-4.457587378387503,8.915174756775006,-2.2649315142053266,61.37279818678554,345.2463748555616
-3.996411765836985,-3.1989272847648893,6.645340853546033,-1.8967368553311055,-4.97057100278631,-4.3385891689079035,8.677178337815807,-2.485285501393155,43.45854357946253,348.0456660611282
-4.322788021697482,-3.0765797547754348,6.437852967051407,-2.0391211449772917,-5.397267145194144,-4.209201449307453,8.418402898614906,-2.698633572597072,26.632182167020805,349.6368953884489
-4.639301421837225,-2.987776984012534,6.213603115530069,-2.202216838244648,-5.811456508109761,-4.068997826687448,8.137995653374896,-2.9057282540548806,8.641957322743892,350.6239190549265
-4.944126910891837,-2.865411315990782,5.973931953858234,-2.342189132110298,-6.210825488615924,-3.918725773448519,7.837451546897038,-3.105412744307962,-8.61347528859049,350.57611953376596
-5.236087586368765,-2.7451608331210795,5.719753931512911,-2.482504993126025,-6.594442752571403,-3.758767244159263,7.517534488318526,-3.2972213762857017,-26.162721305757266,349.7169739941378
-5.515867764391963,-2.6233871171122365,5.450438176542603,-2.622356663208443,-6.9622344007189865,-3.5891256647491856,7.178251329498371,-3.4811172003594932,-43.76321265464384,347.97268216031654
-5.781734521071197,-2.4845072367798933,5.167570964007332,-2.745813446170474,-7.312596184089404,-3.4104961900155044,6.820992380031009,-3.656298092044702,-60.97635457660853,345.3477890033494
-6.032364599412118,-2.341321652600934,4.872663120643869,-2.862862872456151,-7.6441301582451135,-3.223634366821381,6.447268733642762,-3.8220650791225568,-78.09412937529386,341.8794396871254
-6.268492911493301,-2.2011256940564747,4.56487396412453,-2.9838731353485075,-7.956940135698499,-3.0284940018477147,6.056988003695429,-3.9784700678492495,-95.27054274832685,337.52554446173684
-6.488953685474509,-2.0462869767874894,4.2456681693237,-3.086158385763438,-8.24980320822269,-2.8258072751692835,5.651614550338567,-4.124901604111345,-111.90093252631554,332.35873009087896
-6.693164820460117,-1.890256987805359,3.9158298870410735,-3.186033638577032,-8.522119266517475,-2.6159837158921535,5.231967431784307,-4.261059633258737,-128.43442266681194,326.3362427797843
-6.880124161990169,-1.7255551896414278,3.577172106227464,-3.2702877842744096,-8.772658172446462,-2.4000244055742592,4.8000488111485184,-4.386329086223231,-144.4365315017626,319.5556275323007
-7.050263165207982,-1.564297065073731,3.2289096826167105,-3.361002676646434,-9.001538204853501,-2.1778607592407506,4.355721518481501,-4.500769102426751,-160.40575697796365,311.88007229649753
-7.202933540808863,-1.393207528268919,2.8722677660218254,-3.4326194900185083,-9.208006566146379,-1.950167625987904,3.900335251975808,-4.604003283073189,-175.7129445614136,303.5000086613237
-7.33763033221369,-1.2200354690614215,2.5082568594624406,-3.4988695215122183,-9.391562888452698,-1.717450618812519,3.434901237625038,-4.695781444226349,-190.70360981338956,294.3180034190919
-7.453852595200972,-1.0425822498501,2.138295941930562,-3.55237495239952,-9.551551139910423,-1.4805295354767423,2.9610590709534845,-4.775775569955211,-205.12799428050485,284.44225702263253
-7.55139163700208,-0.8640611235906459,1.7631412637684734,-3.60122740260182,-9.687631062306277,-1.2399399582881585,2.479879916576317,-4.843815531153139,-219.1196398308494,273.81725055633757
-7.62996399467754,-0.6826080086562208,1.3841469112131106,-3.6368381355621913,-9.799367699514574,-0.9965431111736283,1.9930862223472565,-4.899683849757287,-232.46438398035403,262.5707236338645
-7.68966736016451,-0.5013240310033991,1.0005355663576276,-3.6758625100464903,-9.886791366433043,-0.7502260453731662,1.5004520907463323,-4.943395683216521,-245.45088887626713,250.51022515739393
-7.73002768905539,-0.31580386365670216,0.6156094964876403,-3.683635143262962,-9.949366865638165,-0.5025184008922955,1.005036801784591,-4.9746834328190825,-257.4443910300886,238.107140296762
-7.75113364099692,-0.1319539846835991,0.22794398806002514,-3.7084939392564165,-9.987186140686568,-0.25303803630982524,0.5060760726196505,-4.993593070343284,-269.2558932618236,224.73753856390096
-7.75285189275523,0.053752061116854905,-0.1598719135547157,-3.700212010552121,-9.999998040223542,-0.003130316490308266,0.006260632980616532,-4.999999020111771,-279.982023683854,211.158900543979
-7.735232732636056,0.2382025015832487,-0.5462605199568973,-3.6914957180800245,-9.987844087304007,0.24646018324792274,-0.4929203664958455,-4.993922043652003,-290.18911441414656,196.91007076655035
-7.6982738850269,0.4228956772087876,-0.9320216476034453,-3.6819637943708057,-9.950752888187337,0.4956099671695921,-0.9912199343391842,-4.975376444093668,-299.7415251534593,182.07517341104023
-7.641880499527053,0.6073468065279134,-1.3167269762035525,-3.659679101130718,-9.888664145586576,0.7440298071634162,-1.4880596143268323,-4.944332072793288,-308.49850575305425,166.81020736884423
-7.566605268661986,0.7869917424962616,-1.6967112605513033,-3.6120149558210297,-9.801965399555023,0.9901356353962493,-1.9802712707924985,-4.900982699777511,-316.31605418708784,151.38216073847772
-7.472334208218743,0.9686006355980109,-2.0727615191829662,-3.5768079437413096,-9.690710351731122,1.2339097291588306,-2.467819458317661,-4.845355175865561,-323.6008815269592,135.2037542096612
-7.359434618120977,1.1450429874863148,-2.4435499414642208,-3.52027981197627,-9.55528572464221,1.4744926856760592,-2.9489853713521184,-4.777642862321105,-329.89830380959586,118.95886196809275
-7.228458049870772,1.3182308509305463,-2.807421733320641,-3.456078817514136,-9.396222441716517,1.711067198109333,-3.422134396218666,-4.698111220858259,-335.4095897156419,102.38330588827932
-7.07888903642423,1.4937518071235454,-3.165653500716167,-3.396309376331595,-9.21335260121742,1.9438450199051496,-3.887690039810299,-4.60667630060871,-340.18959167894985,85.29107035907406
-6.911548913860451,1.65911159869149,-3.5160663361153794,-3.311331068203532,-9.007353773391793,2.171841269577763,-4.343682539155526,-4.503676886695897,-343.9725385207733,68.31239730510546
-6.727295609218513,1.8207384772364712,-3.856909723780057,-3.2210410433327348,-8.779024059739664,2.3941980159602565,-4.788396031920513,-4.389512029869832,-346.9506425231308,51.0678906309022
-6.526386599119909,1.9799977315497277,-4.187894957817397,-3.1273825082009297,-8.528908896890005,2.610445988167085,-5.22089197633417,-4.264454448445003,-349.07909271136657,33.641769296121254
-6.308824037649635,2.136340422537821,-4.5089756558359175,-3.0281897404284703,-8.257280785842237,2.8203419129495892,-5.6406838258991785,-4.128640392921119,-350.33629180184045,16.08409655617858
-6.074406050562285,2.2897986936186094,-4.820133107208362,-2.922717362840262,-7.964112149787429,3.023777342398422,-6.047554684796844,-3.9820560748937144,-350.71367443917245,-1.609974901289723
-5.827053265532732,2.4154744516257143,-5.116441893180394,-2.78425182961021,-7.652592174433045,3.2186112304768235,-6.437222460953647,-3.8262960872165226,-350.1509059152267,-18.602473113218753
-5.563792876340414,2.5710569341329275,-5.401490923429049,-2.6813563187803306,-7.321035375287962,3.405966861031617,-6.811933722063234,-3.660517687643981,-348.81849956305524,-36.700474218867626
-5.287299229579442,2.6887244028008275,-5.672458865340924,-2.5367282770285464,-6.971898164585434,3.5844328694596257,-7.168865738919251,-3.485949082292717,-346.54431024470705,-53.616428074912136
-4.996783925059751,2.822973695334189,-5.929939315855742,-2.408656197112902,-6.604595239197112,3.754308249410763,-7.508616498821526,-3.302297619598556,-343.4153952927458,-71.21817874300882
-4.6943823824288575,2.9303858955115363,-6.172119753771287,-2.2570015478983843,-6.22128743629742,3.914574773681296,-7.829149547362592,-3.11064371814871,-339.4535057392984,-88.01201851106507
-4.3797587352829375,3.0468127470102893,-6.399203825813448,-2.1129124283452168,-5.821967416752275,4.065239703826665,-8.13047940765333,-2.9109837083761376,-334.59827309443153,-105.08701327871907
-4.0549193644863974,3.1406062828295576,-6.609833937152412,-1.9529779122911795,-5.408722300881104,4.205523839902451,-8.411047679804902,-2.704361150440552,-328.97323017918626,-121.46214370876028
-3.71942429586135,3.2418460786038445,-6.804261303860584,-1.7980179164491525,-4.981546765499042,4.335440918267311,-8.670881836534623,-2.490773382749521,-322.44509284803496,-137.9407268901195
-3.3745716693825134,3.3242238740387853,-6.981723819835347,-1.6318728043855,-4.541930469987983,4.454516461014448,-8.909032922028896,-2.2709652349939917,-315.17583244588894,-153.78346312349083
-3.0212597770824408,3.402642320023286,-7.141720156676941,-1.4640732827859027,-4.090839584820969,4.562483739457649,-9.124967478915298,-2.0454197924104847,-307.0805826139426,-169.38578970809522
-2.6606438671787056,3.4693901211344413,-7.283761895053756,-1.2913553736505239,-3.6297247903378143,4.658999300987475,-9.31799860197495,-1.8148623951689071,-298.24995594566656,-184.4786096605902
-2.292249404163408,3.5373380798948846,-7.407947765944108,-1.118544830952765,-3.1586009857813373,4.744028873558348,-9.488057747116695,-1.5793004928906687,-288.5704855348921,-199.31865721401635
-1.9201445778634545,3.5720910025484964,-7.513017979062469,-0.9358796729452538,-2.6811022454666817,4.8169412169278525,-9.633882433855705,-1.3405511227333409,-278.42551323473145,-213.17700715428876
-1.5422806582760946,3.630607677357924,-7.599564982330718,-0.7600833055608066,-2.196205092671325,4.877926895488608,-9.755853790977216,-1.0981025463356624,-267.23845048215173,-227.13483815041636
-1.1609928534573413,3.6545014874834467,-7.667094583371178,-0.5761086909728378,-1.7064164310613896,4.926665783362104,-9.853331566724208,-0.8532082155306948,-255.70076230373138,-239.9882862333924
-0.775294829597057,3.6915778569899236,-7.715630071992908,-0.3940276803927651,-1.2110408319214898,4.963199071753492,-9.926398143506985,-0.6055204159607449,-243.20123314224273,-252.70502425098508
-0.3894784625904844,3.6879454401658225,-7.744720198242866,-0.2077632506716611,-0.7140246728680589,4.9872379321257485,-9.974475864251497,-0.35701233643402946,-230.52775392181363,-264.2386484891014
-0.0021343307706642722,3.707192898945883,-7.754486001147303,-0.02375811128339736,-0.21473835253006116,4.998847053070154,-9.997694106140308,-0.10736917626503058,-216.8272934259533,-275.6596857047119
0.38592205124866374,3.7020597203274943,-7.744883725607502,0.16171360570616686,0.28543238933673887,4.997962793757011,-9.995925587514021,0.14271619466836943,-202.8321393078919,-286.0914184470034
0.7728387105433728,3.687424688822154,-7.715888220653141,0.3465794103569796,0.7849781849812009,4.984571427141546,-9.969142854283092,0.39248909249060043,-188.28554761369543,-295.86427833995594
1.1567789563567925,3.660023170456546,-7.667732775340549,0.5294858075479304,1.2817342549754693,4.9587588492389525,-9.917517698477905,0.6408671274877347,-173.35140525732587,-304.84207301037895
1.5391547103884182,3.6410755350858253,-7.600200302248029,0.7140187923997879,1.7762869278094893,4.920487901369465,-9.84097580273893,0.8881434639047446,-157.69217482269127,-313.2691169972221
1.917106537705062,3.5905924855748084,-7.51378627597288,0.8928853748329482,2.265892946383175,4.869951980141359,-9.739903960282717,1.1329464731915875,-142.0329742181928,-320.6302966280203
2.2907224832353585,3.548837199503479,-7.4084215302442376,1.0734700652643436,2.750402015069514,4.80716363242145,-9.6143272648429,1.375201007534757,-125.65572881065128,-327.42758909478084
2.657422502893753,3.4804301618646147,-7.28494408252881,1.2457946281216141,3.226970371857481,4.732511548299539,-9.465023096599078,1.6134851859287405,-109.3556053308056,-333.1892731011949
3.0183893559631203,3.4254332257346873,-7.1429246110591,1.4227205533942633,3.6961693837826144,4.645921111211103,-9.291842222422206,1.8480846918913072,-92.32228000307651,-338.34856394531016
3.370931148009898,3.3396497232546483,-6.983487738294061,1.587200638637047,4.155292263179801,4.547899136072558,-9.095798272145116,2.0776461315899004,-75.56114237586962,-342.4389377651948
3.7162298756490446,3.2681515666453347,-6.806001491919405,1.7583996830550883,4.605011411710061,4.438295559615766,-8.876591119231533,2.3025057058550304,-58.06645661365653,-345.8816744580884
4.051504841974863,3.1652304697698717,-6.611928831545183,1.9131953868446006,5.042612346408736,4.317755803766761,-8.635511607533521,2.521306173204368,-40.98445059015687,-348.2733382989674
4.377559330416177,3.075683455960662,-6.400705808058135,2.075770732606368,5.468498550603766,4.18615347311958,-8.37230694623916,2.734249275301883,-23.23873760444064,-349.949085057381
4.691593184465749,2.9564414011683953,-6.174244248001291,2.2184041897659372,5.8798069612201855,4.044374800225205,-8.08874960045041,2.9399034806100928,-6.031471037628055,-350.61994055599763
4.994530852491258,2.851662590969133,-5.931840061769272,2.3712363039980695,6.276990901164,3.8922803479035384,-7.784560695807077,3.138495450582,11.788839269213941,-350.51965135666046
5.284331273057377,2.7214181182357833,-5.675220621148885,2.5033557231502868,6.6578088946436855,3.730736546662181,-7.461473093324362,3.3289044473218428,29.024547210735797,-349.4741596499773
5.562135819050937,2.6039251850497513,-5.403207775807713,2.6474949967062997,7.023061419741538,3.5593752364192364,-7.118750472838473,3.511530709870769,46.8118644458867,-347.5894374246499
5.824521680783369,2.4536566708881815,-5.119313057083287,2.75806893461073,7.369493190649679,3.3797400089714014,-6.759480017942803,3.6847465953248393,63.64526143912853,-344.8329849562646
6.073196095438308,2.3256338213242014,-4.82164593074443,2.8924889206132165,7.698247004274817,3.191276902008575,-6.38255380401715,3.8491235021374086,81.24485374802232,-341.1896385583663
6.306570755592216,2.171618798216739,-4.512141018901805,2.996535208076211,8.00749212187864,2.9949987444927046,-5.989997488985409,4.00374606093932,97.9143966576031,-336.7346553314579
6.524114204923708,2.021182902197866,-4.19143017434261,3.104173759601531,8.296786472495345,2.7912064698718666,-5.582412939743733,4.1483932362476725,114.72796944304892,-331.40486491550826
6.725336589305491,1.8626441118920987,-3.860315501163018,3.1996810083877616,8.56527841737164,2.580504099633809,-5.161008199267618,4.28263920868582,131.09155801846595,-325.27077958100125
6.910450332534364,1.704418454088798,-3.5182021219702655,3.297180129543975,8.812994478406058,2.362791163200016,-4.725582326400032,4.406497239203029,147.38550347871507,-318.24652662082445
7.077182891854712,1.5286789359186659,-3.1695295964469894,3.35916004276549,9.037801337404384,2.139985221071138,-4.279970442142276,4.518900668702192,162.69718230139546,-310.62863841292966
7.226939189144683,1.3677456961235634,-2.8112813316474012,3.4526157980078933,9.240635725156809,1.9111940897614055,-3.822388179522811,4.620317862578404,178.49056192640646,-301.9219147499461
7.3583934478313004,1.1880541536614984,-2.4467050233282976,3.501900741905509,9.42005615350044,1.6779855530440724,-3.3559711060881448,4.71002807675022,193.00855810852028,-292.7780244852112
7.471531191757619,1.0141870081494044,-2.0756517719898446,3.565668347506813,9.57609893243056,1.4403410391555116,-2.880682078311023,4.78804946621528,207.61516802423705,-282.6566022753649
7.565802298627941,0.8327067910369003,-1.7002668852751808,3.6031069506176387,9.707978322766618,1.1994954027312337,-2.3989908054624673,4.853989161383309,221.29404238968786,-272.0395120248064
7.641391413816068,0.6538111076797817,-1.3195396300176747,3.6518860459403113,9.815817554940905,0.955212767936282,-1.910425535872564,4.907908777470452,234.82905064534864,-260.4971272279181
7.6977684261430435,0.46887127824020736,-0.936293893971302,3.6688693295033765,9.898983758499782,0.7088936007888551,-1.4177872015777102,4.949491879249891,247.34658517849041,-248.58612101054578
7.734943374931743,0.28571848868500793,-0.5502301821114646,3.695973984998501,9.957488531695104,0.4605491670713586,-0.9210983341427172,4.978744265847552,259.6183492812873,-235.78878276169291
7.752780057044422,0.10040194711145062,-0.16321397275830563,3.6991835725174216,9.991068693659004,0.21127373155869988,-0.42254746311739977,4.995534346829502,270.95987775014527,-222.62424149386425
7.751207021624461,-0.08499849567816886,0.22551299837709865,3.710127057830179,9.999694258026203,-0.03909842067708627,0.07819684135417254,4.9998471290131015,281.9193457605377,-208.62684446657676
7.7303371059,-0.2692018524227421,0.6117775412157054,3.6837686623942245,9.983323484761758,-0.28864000008848417,0.5772800001769683,4.991661742380879,291.74540570915593,-194.55206728953812
7.689986662678767,-0.45507315016940464,0.9980453785538118,3.684773990376954,9.941922929258853,-0.5380911792338422,1.0761823584676844,4.9709614646294265,301.3783263465431,-179.3959351469674
7.630661014178155,-0.6357046124486576,1.3803516017816104,3.63943166555779,9.875822571486756,-0.7855139299389778,1.5710278598779557,4.937911285743378,309.71199313062533,-164.45235626595223
7.55202715540259,-0.820159523819907,1.7603684020026162,3.6192986495692723,9.784891958395967,-1.031490349266286,2.062980698532572,4.8924459791979835,317.75669674082167,-148.45441611741015
7.45477508929385,-0.9965189561346524,2.1350937382838007,3.5607337548980698,9.669698758090618,-1.2744534051683445,2.548906810336689,4.834849379045309,324.6097284382851,-132.66867970728833
7.33839983332516,-1.178139574049212,2.505973140521011,3.521150609544817,9.529972148522603,-1.5148952809009182,3.0297905618018364,4.7649860742613015,331.002602648093,-115.9587191437869
7.204265835095996,-1.3459813226975228,2.8689608269747104,3.440128651202801,9.366828373202157,-1.7508945018886077,3.5017890037772155,4.6834141866010786,336.2079132485651,-99.64653843413305
7.051902403841938,-1.5214562751523573,3.225326013216784,3.381243662228435,9.180109742380365,-1.9827748937948737,3.9655497875897474,4.5900548711901825,340.8939959458557,-82.42699840526944
6.8817896858930805,-1.6869934373215585,3.573955067460288,3.2975259478873054,8.970417560945169,-2.209728986905776,4.419457973811552,4.485208780472584,344.54093021547317,-65.40279705752052
6.694277969197095,-1.851066604433252,3.913923822303036,3.211084281943626,8.738086292086377,-2.4313498283901973,4.862699656780395,4.369043146043189,347.400118491943,-48.02199689978639
6.490824045143308,-2.003430174863695,4.242819216166756,3.105729916354963,8.484492813106264,-2.646383461648563,5.292766923297126,4.242246406553132,349.31898644792807,-30.81451728782263
6.270156596281479,-2.1661943855046153,4.562578430056802,3.0159715665034357,8.208969477062581,-2.855381766272896,5.710763532545792,4.104484738531291,350.4897730665779,-12.95328584537803
6.03492485094903,-2.301867134531386,4.869503255448836,2.8881803804104003,7.913820580994919,-3.0566093883509726,6.113218776701945,3.9569102904974596,350.6371619942044,4.12913644655076
5.7836449722376,-2.4558741238256014,5.1654070027705306,2.784254260678504,7.598127376177121,-3.2507099368979295,6.501419873795859,3.7990636880885607,350.0341969375656,22.084979117254303
5.518058829804224,-2.5842021433621274,5.448238111058247,2.6494425445843177,7.263624357345759,-3.436559369317421,6.873118738634842,3.6318121786728796,348.47513874097706,39.274326165947755
5.238671866737785,-2.716628433772894,5.717383920992726,2.519944989088171,6.910743935963721,-3.6139181732414976,7.227836346482995,3.4553719679818604,346.076409810479,56.785736765575145
4.947055091384036,-2.8328181480035273,5.971509155701509,2.375888550867551,6.541361441664327,-3.781884136561669,7.563768273123338,3.2706807208321633,342.8216851783029,73.82240037003538
4.642504903458011,-2.9559062787398283,6.2112164462188355,2.237748709539845,6.155280919262324,-3.9405747298130622,7.8811494596261245,3.077640459631162,338.68409361061816,91.06496969201636
4.32582903411517,-3.063057954195054,6.435787374410283,2.08623505313858,5.753492705198642,-4.089539145528075,8.17907829105615,2.876746352599321,333.7126437667944,107.82190993993078
3.9981383955962406,-3.1634834665679814,6.644326794898147,1.9301253684783566,5.336963737229491,-4.228380838675054,8.456761677350109,2.6684818686147453,327.8957574951812,124.39785187388463
3.6619990533784974,-3.2462559452692634,6.83535629100424,1.7644497719009051,4.908225479111015,-4.3562978159845045,8.712595631969009,2.4541127395555073,321.3310329758485,140.42220363509665
3.3159193243765555,-3.342156392197321,7.009758735950673,1.606170386721076,4.466752399635592,-4.473480831532356,8.946961663064712,2.233376199817796,313.83326588873575,156.56169357934428
2.9609866988510896,-3.4159379922326996,7.166918684702694,1.435862128468243,4.013834152313617,-4.579550616537632,9.159101233075264,2.0069170761568085,305.6435778619632,171.95991480927665
2.5987182898293497,-3.4824206466660197,7.3060840886522165,1.262730560680879,3.5507041556606227,-4.674197792107603,9.348395584215206,1.7753520778303113,296.6610603717893,187.03066929656114
2.2314446396279397,-3.532747949606749,7.426503448003234,1.0847794111340976,3.0798553027003144,-4.756955205654894,9.513910411309787,1.5399276513501572,287.03005474034546,201.46510179413423
1.8570766136565038,-3.597894437899056,7.528828647593135,0.9110574111909189,2.600260773222484,-4.8280079720118625,9.656015944023725,1.300130386611242,276.4462932685926,215.83666997523406
1.4788603486561525,-3.6259422594609445,7.612178719008427,0.7272790875502464,2.1148861447690397,-4.88690230602843,9.77380461205686,1.0574430723845198,265.47971876977175,229.11506170299958
1.0956836379699881,-3.670779847221207,7.676686974619276,0.5470907005281928,1.623057036873654,-4.933702612010956,9.867405224021912,0.811528518436827,253.51359756522712,242.35671300321118
0.7107858218290538,-3.679964753625198,7.7218594306813175,0.3612713338570645,1.1279437566105552,-4.9680917584602655,9.936183516920531,0.5639718783052776,241.26307212555432,254.4894229091144
0.32230556431020024,-3.709800782703204,7.747783860244741,0.17744213266558917,0.6284488041607383,-4.99011653422415,9.9802330684483,0.31422440208036917,227.97421880438196,266.5316669026721
-0.06298894798292753,-3.6823185816990907,7.754263418478765,-0.008088513613720955,0.13047527578039658,-4.9995743869456035,9.999148773891207,0.06523763789019829,214.8499110127992,277.0994164474077
-0.45058897153804645,-3.7119674516705317,7.741368667054395,-0.19295825306236877,-0.3695615412385994,-4.996584440075974,9.993168880151948,-0.1847807706192997,200.20658769510314,288.0013645984788
-0.837617909116976,-3.68430181922182,7.709126370820965,-0.37751938505876026,-0.8687323779166289,-4.981096868551126,9.962193737102252,-0.43436618895831447,185.83769477801238,297.3926916849608
-1.221501656334408,-3.6581460522346974,7.657687067580784,-0.5607435444935299,-1.3653665205501309,-4.95317509948318,9.90635019896636,-0.6826832602750654,170.73534371682317,306.32181979374786
-1.6025346926025525,-3.628878494725135,7.587095880911542,-0.7433389708452942,-1.858606868034879,-4.912880532592197,9.825761065184395,-0.9293034340174395,155.16330812642136,314.50950644825275
-1.9802607688327933,-3.5900931651337937,7.4973792376578405,-0.9246884689757047,-2.347769101651577,-4.860246399240736,9.720492798481471,-1.1738845508257885,139.20304674698056,321.89540935262
-2.35222154301293,-3.5325492595967978,7.389134761162215,-1.1009426621131508,-2.830514925168415,-4.795523570435215,9.59104714087043,-1.4152574625842076,123.0652686740445,328.38168909961684
-2.7186841341700823,-3.478936485617581,7.262291127486705,-1.2781047229661464,-3.306434266425358,-4.718778773205209,9.437557546410417,-1.653217133212679,106.3731583081201,334.18634520194763
-3.077776863453159,-3.404645973002474,7.117550793311301,-1.4477564698199608,-3.773532517588613,-4.630346972385043,9.260693944770086,-1.8867662587943066,89.6856592293918,339.0225302026748
-3.4300549183627638,-3.336519289407418,6.954623824942976,-1.620140785794232,-4.231952807382192,-4.530192474831781,9.060384949663561,-2.115976403691096,72.43831859855558,343.152149721035
-3.773303407802045,-3.2437680970225125,6.774543513559422,-1.780939033122143,-4.679392921932331,-4.418803058582991,8.837606117165983,-2.3396964609661657,55.37853806008295,346.28360975323983
-4.107523375448291,-3.156413328362546,6.577261760239886,-1.9443495315840271,-5.115607406528296,-4.2962355865999955,8.592471173199991,-2.557803703264148,37.83714259247463,348.66229070039094
-4.430973309996465,-3.0494605392733622,6.363861403514829,-2.09581766741574,-5.538573044508274,-4.163058029581331,8.326116059162661,-2.769286522254137,20.515357734630424,350.0846264194264
-4.743699000843031,-2.9460204333735067,6.134284105929376,-2.2494385416901554,-5.948022826159002,-4.019360162373219,8.038720324746437,-2.974011413079501,2.8433733813837065,350.69667770208247
-5.043988962474092,-2.824241487859756,5.889858426444842,-2.3890692728311578,-6.342049704048746,-3.865824800458992,7.731649600917984,-3.171024852024373,-14.515336392493104,350.3827199355735
-5.331959874580718,-2.706443711180909,5.630480339927115,-2.531706530145963,-6.720476892615734,-3.702539342661262,7.405078685322524,-3.360238446307867,-32.1528159600053,349.23056208911765
-5.606579004597352,-2.574212752624784,5.3570943628804955,-2.6614157004263514,-7.081986342729226,-3.530066197729042,7.060132395458084,-3.540993171364613,-49.4686406348129,347.18553570266334
-5.868620507147548,-2.446587504442399,5.068659310396157,-2.7973112014277874,-7.427083040410372,-3.3480754737180223,6.6961509474360446,-3.713541520205186,-67.07546519192972,344.2551855313629
-6.11319281980816,-2.2822732725158077,4.770897797306269,-2.8889926948987568,-7.751410813747523,-3.1589408983280287,6.317881796656057,-3.8757054068737613,-83.47908504942262,340.5478978596924
-6.344564004898759,-2.1593628907600717,4.458503859891988,-3.0323093101831797,-8.058009609947133,-2.9609323331511495,5.921864666302299,-4.0290048049735665,-101.27181248187829,335.82979072208866
-6.5591964024223355,-1.9883714522021192,4.136348497504162,-3.1113942918544297,-8.343516530185466,-2.7561627269866467,5.512325453973293,-4.171758265092733,-117.21424566315292,330.4779055303066
-6.75773148101282,-1.8393429444304177,3.803299875764385,-3.2216548582139106,-8.608649349965077,-2.5441676619940883,5.088335323988177,-4.304324674982539,-134.01477819529507,324.11004831570193
-6.939428407437034,-1.672428241077498,3.4607157631757217,-3.302933334600847,-8.852166949560331,-2.325894467571119,4.651788935142238,-4.426083474780166,-149.84319224109623,317.0623564248203
-7.1036593759529,-1.5057791568159422,3.1096948468777827,-3.383370854036173,-9.073554299033646,-2.1018213757648416,4.203642751529683,-4.536777149516823,-165.5524423863905,309.1624464217307
-7.250314404999554,-1.3356318455105618,2.750470222405566,-3.456700642031079,-9.272396610088347,-1.8723421899603543,3.7446843799207086,-4.636198305044173,-180.8392493593228,300.482427884493
-7.378916505461113,-1.1609239529290647,2.384066000344995,-3.5192309248437534,-9.448155964240788,-1.6380131925125951,3.2760263850251903,-4.724077982120394,-195.64099076805383,291.05868293141185
-7.488682335258324,-0.9814858124143873,2.0129397171151107,-3.5651218592611436,-9.599980373692485,-1.4000336446599304,2.800067289319861,-4.799990186846243,-209.80909835553305,280.9929362313287
-7.579842126257709,-0.8041064281881194,1.6364877474892239,-3.6170737888197424,-9.727867337732976,-1.1585116593573794,2.317023318714759,-4.863933668866488,-223.72279359700346,270.0815449432271
-7.652187073709788,-0.6222605252921954,1.255458569976827,-3.6526556074332994,-9.83150369791368,-0.9139933038471386,1.8279866076942772,-4.91575184895684,-236.90888163585188,258.580851737912
-7.705419974517824,-0.43877768664996364,0.8710162458651773,-3.6794619919243496,-9.910615602198764,-0.6670266833970023,1.3340533667940047,-4.955307801099382,-249.5518791069489,246.4027620073346
-7.739374584779191,-0.25407412003428465,0.48399822481409216,-3.6979206893405734,-9.964969184441252,-0.4181474480181153,0.8362948960362306,-4.982484592220626,-261.59061667022485,233.58643820527786
-7.753885476579989,-0.06888134651175329,0.09813570787061499,-3.691386077515771,-9.99427756718747,-0.1691271045791408,0.3382542091582816,-4.997138783593735,-272.72134881834745,220.43038004994884
-7.749051938974869,0.11593770006658916,-0.29003569781917465,-3.712451239496642,-9.99868736099653,0.08101088977451078,-0.16202177954902156,-4.999343680498265,-283.7189942708045,206.2013679108245
